Shape_Length,Shape_Area,Unit,UnitDesc,SphArea_km,OBJECTID,SUM_SphArea_km
553608.738511877250858,9592966271.164741516113281,ANa,Amazonian and Noachian apron unit,9025.2167969,5,373841.880615234375000
550107.742882742546499,12783776934.983709335327148,HNt,Hesperian and Noachian transition unit,12035.6240234,19,2889481.606689453125000
941415.142551836557686,23318393112.378479003906250,lHt,Late Hesperian transition unit,22139.5898438,34,2345022.695800781250000
10655343.684452733024955,558849394409.881469726562500,eHt,Early Hesperian transition unit,595119.3125000,13,3688018.222167968750000
1807406.164382278453559,130291133726.810882568359375,Av,Amazonian volcanic unit,125756.8906250,8,2102494.063720703125000
1622913.005771066062152,139182694557.012268066406250,AHi,Amazonian and Hesperian impact unit,133184.2187500,2,7913061.843505859375000
6148918.305118343792856,533477678178.583129882812500,eAb,Early Amazonian basin unit,526239.8750000,10,545426.570312500000000
12849194.590821668505669,674882110606.769531250000000,eHt,Early Hesperian transition unit,685685.4375000,13,3688018.222167968750000
2603202.561769708059728,170204480757.825134277343750,lNh,Late Noachian highland unit,172261.5156250,37,8419068.689208984375000
566574.061673061456531,21526060918.101951599121094,AHi,Amazonian and Hesperian impact unit,20107.0703125,2,7913061.843505859375000
351298.849109575967304,8160487710.628837585449219,AHi,Amazonian and Hesperian impact unit,7584.1250000,2,7913061.843505859375000
523010.151593625429086,10598041185.069017410278320,AHi,Amazonian and Hesperian impact unit,9868.8056641,2,7913061.843505859375000
1221403.652765297796577,40086920088.186553955078125,mAl,Middle Amazonian lowland unit,38222.5156250,39,2996876.551147460937500
236027.570283768436639,3175097956.877994537353516,ANa,Amazonian and Noachian apron unit,2936.3845215,5,373841.880615234375000
1059474.764058607397601,44186251162.360130310058594,HNt,Hesperian and Noachian transition unit,41256.4531250,19,2889481.606689453125000
340984.879081635852344,5166709032.664417266845703,AHi,Amazonian and Hesperian impact unit,4739.1855469,2,7913061.843505859375000
394706.504330497758929,10168011594.547710418701172,AHi,Amazonian and Hesperian impact unit,9313.5888672,2,7913061.843505859375000
1414438.149120218586177,41686159361.320281982421875,lHt,Late Hesperian transition unit,38390.7070312,34,2345022.695800781250000
729783.033572209416889,12243323604.579368591308594,lHl,Late Hesperian lowland unit,11272.0048828,33,16020818.052734375000000
10122066.510863766074181,986320234676.312377929687500,mNh,Middle Noachian highland unit,968227.3125000,40,32313488.187866210937500
542976.824449199484661,14109499441.304000854492188,AHi,Amazonian and Hesperian impact unit,12851.9492188,2,7913061.843505859375000
971907.396553129074164,28927238230.404846191406250,lHl,Late Hesperian lowland unit,26637.0957031,33,16020818.052734375000000
666203.909052672679536,27979693649.505947113037109,AHi,Amazonian and Hesperian impact unit,25610.2031250,2,7913061.843505859375000
555459.051396375056356,17998899223.948413848876953,AHi,Amazonian and Hesperian impact unit,16205.4433594,2,7913061.843505859375000
3236375.544605298899114,116743993184.405883789062500,mAl,Middle Amazonian lowland unit,106638.3046875,39,2996876.551147460937500
2083343.199222403811291,119871444142.266799926757812,mAl,Middle Amazonian lowland unit,109160.2265625,39,2996876.551147460937500
767525.910609865444712,37165570681.814262390136719,AHi,Amazonian and Hesperian impact unit,33192.0898438,2,7913061.843505859375000
540900.498723768047057,10117516298.736610412597656,AHi,Amazonian and Hesperian impact unit,8930.6621094,2,7913061.843505859375000
1493995.700620418647304,102983524466.945373535156250,AHi,Amazonian and Hesperian impact unit,92996.9921875,2,7913061.843505859375000
589399.797194594983011,15376570406.574911117553711,mAl,Middle Amazonian lowland unit,13699.2792969,39,2996876.551147460937500
669107.051309587084688,10200356938.180849075317383,Av,Amazonian volcanic unit,9030.0781250,8,2102494.063720703125000
1860503.300648742588237,86354969601.111083984375000,mAl,Middle Amazonian lowland unit,77886.1015625,39,2996876.551147460937500
1329208.955571285216138,87821881452.264984130859375,mAl,Middle Amazonian lowland unit,78473.3125000,39,2996876.551147460937500
1020168.360531635931693,46946850644.968078613281250,AHi,Amazonian and Hesperian impact unit,41609.0703125,2,7913061.843505859375000
10345255.799230096861720,886220149842.387329101562500,Av,Amazonian volcanic unit,885012.8125000,8,2102494.063720703125000
3440162.046615674626082,474006548578.957031250000000,AHi,Amazonian and Hesperian impact unit,437065.5937500,2,7913061.843505859375000
808828.555656002601609,30433850912.036148071289062,mAl,Middle Amazonian lowland unit,26616.5390625,39,2996876.551147460937500
388973.428433716297150,10347212696.982069015502930,AHi,Amazonian and Hesperian impact unit,8890.7919922,2,7913061.843505859375000
1196254.228030495811254,91310476994.170867919921875,AHi,Amazonian and Hesperian impact unit,79335.0000000,2,7913061.843505859375000
1113861.579676856752485,66030687697.583175659179688,AHi,Amazonian and Hesperian impact unit,56561.6835938,2,7913061.843505859375000
524227.010476689785719,14855956794.687572479248047,AHi,Amazonian and Hesperian impact unit,12486.8476562,2,7913061.843505859375000
914935.019216713146307,42317000403.726501464843750,mAl,Middle Amazonian lowland unit,35837.1953125,39,2996876.551147460937500
697578.280291832052171,30648885076.560302734375000,AHi,Amazonian and Hesperian impact unit,25650.9355469,2,7913061.843505859375000
54157647.085382699966431,9104016409186.052734375000000,AHv,Amazonian and Hesperian volcanic,10105444.0000000,4,13213999.766845703125000
539565.040495009277947,17942828565.741531372070312,AHi,Amazonian and Hesperian impact unit,14844.5292969,2,7913061.843505859375000
1031887.652716673444957,24122213641.492515563964844,mAl,Middle Amazonian lowland unit,19800.4980469,39,2996876.551147460937500
569672.961569465347566,19022475453.956329345703125,AHi,Amazonian and Hesperian impact unit,15537.7167969,2,7913061.843505859375000
678878.478063300484791,19490020296.996421813964844,AHi,Amazonian and Hesperian impact unit,15838.9179688,2,7913061.843505859375000
1678800.862133885500953,70417075628.283233642578125,mAl,Middle Amazonian lowland unit,58056.7343750,39,2996876.551147460937500
1034774.558772046351805,28468415215.854484558105469,mAl,Middle Amazonian lowland unit,23176.6660156,39,2996876.551147460937500
915974.619001650484279,34160753407.279853820800781,mAl,Middle Amazonian lowland unit,28197.0625000,39,2996876.551147460937500
9496923.652202133089304,891465754467.318115234375000,mAl,Middle Amazonian lowland unit,848344.0000000,39,2996876.551147460937500
4496656.417710711248219,185342115993.193450927734375,lHt,Late Hesperian transition unit,161176.4843750,34,2345022.695800781250000
709017.028204330825247,16778717961.892814636230469,mAl,Middle Amazonian lowland unit,13491.9902344,39,2996876.551147460937500
939750.973344852449372,34414419138.751106262207031,AHi,Amazonian and Hesperian impact unit,27667.7226562,2,7913061.843505859375000
1291220.582943808287382,62144875065.984275817871094,mAl,Middle Amazonian lowland unit,49992.0820312,39,2996876.551147460937500
836847.870868008583784,47270029348.715026855468750,AHi,Amazonian and Hesperian impact unit,37318.3906250,2,7913061.843505859375000
717934.617975222528912,25875653907.980903625488281,mAl,Middle Amazonian lowland unit,20272.2109375,39,2996876.551147460937500
615939.192371002514847,10774789353.515911102294922,AHi,Amazonian and Hesperian impact unit,8349.4101562,2,7913061.843505859375000
911922.646398515091278,34701959097.594520568847656,AHi,Amazonian and Hesperian impact unit,26903.3183594,2,7913061.843505859375000
1495305.641663547605276,69651394819.054046630859375,lHt,Late Hesperian transition unit,54945.1484375,34,2345022.695800781250000
689987.206994803040288,23518329335.205062866210938,AHi,Amazonian and Hesperian impact unit,17792.4726562,2,7913061.843505859375000
634172.795176464947872,15304389512.426626205444336,AHi,Amazonian and Hesperian impact unit,11380.6621094,2,7913061.843505859375000
1424535.318886760156602,123950494284.563705444335938,AHi,Amazonian and Hesperian impact unit,95577.7500000,2,7913061.843505859375000
661154.266878505819477,25208686970.803337097167969,AHi,Amazonian and Hesperian impact unit,18445.1074219,2,7913061.843505859375000
18801205.948755785822868,2034961870282.576660156250000,lHl,Late Hesperian lowland unit,1762291.8750000,33,16020818.052734375000000
491062.237527310557198,11911022490.434867858886719,AHi,Amazonian and Hesperian impact unit,8267.1992188,2,7913061.843505859375000
667367.129685987718403,26700425089.664737701416016,AHi,Amazonian and Hesperian impact unit,18621.2773438,2,7913061.843505859375000
821258.204075678717345,34374527355.648284912109375,AHi,Amazonian and Hesperian impact unit,23854.8671875,2,7913061.843505859375000
949738.183169761672616,33955720393.427555084228516,AHi,Amazonian and Hesperian impact unit,23167.2695312,2,7913061.843505859375000
1108800.975392801919952,53063798131.393569946289062,mAl,Middle Amazonian lowland unit,36603.1015625,39,2996876.551147460937500
3054395.232307695318013,234386422924.649383544921875,mAl,Middle Amazonian lowland unit,164414.3437500,39,2996876.551147460937500
2230151.300342097878456,87102643399.484420776367188,mAl,Middle Amazonian lowland unit,59830.2265625,39,2996876.551147460937500
2193474.236794812604785,133130574578.761856079101562,AHi,Amazonian and Hesperian impact unit,86137.2578125,2,7913061.843505859375000
414420.478745040541980,5962462707.978232383728027,lHl,Late Hesperian lowland unit,3572.3815918,33,16020818.052734375000000
1851112.289788158144802,55300440061.026924133300781,lApd,Late Amazonian polar dunes unit,33325.4882812,29,301048.447265625000000
1060148.937001570127904,19055908833.746948242187500,lHl,Late Hesperian lowland unit,11043.1279297,33,16020818.052734375000000
786627.864082750282250,22779405449.963428497314453,AHi,Amazonian and Hesperian impact unit,12859.7714844,2,7913061.843505859375000
669752.184859061148018,6564796547.965719223022461,Hpe,Hesperian polar edifice unit,3476.3740234,21,259771.810546875000000
5844179.741988874040544,314208618153.647766113281250,Hpe,Hesperian polar edifice unit,180368.4375000,21,259771.810546875000000
2892310.194245977792889,102810241634.929519653320312,lApd,Late Amazonian polar dunes unit,62053.5703125,29,301048.447265625000000
3209132.473030189983547,133634880343.269317626953125,Apu,Amazonian polar undivided unit,69299.8984375,7,2005395.642578125000000
99839301.681566208600998,15957188017715.296875000000000,lHl,Late Hesperian lowland unit,13442106.0000000,33,16020818.052734375000000
1148262.154543554177508,19444278405.869098663330078,lApd,Late Amazonian polar dunes unit,9772.8886719,29,301048.447265625000000
17861767.260256078094244,1284780873201.458740234375000,mAl,Middle Amazonian lowland unit,869692.3125000,39,2996876.551147460937500
4389313.567431723698974,170310910673.424896240234375,lApd,Late Amazonian polar dunes unit,82688.3984375,29,301048.447265625000000
5519816.030428835190833,230077221958.143615722656250,lApd,Late Amazonian polar dunes unit,113208.1015625,29,301048.447265625000000
3677311.246028555091470,74618507642.096206665039062,Hpu,Hesperian polar undivided unit,34509.9140625,22,34509.914062500000000
18501247.213490802794695,625827156519.168579101562500,Apu,Amazonian polar undivided unit,299369.8125000,7,2005395.642578125000000
9681803.188947696238756,291119237314.161926269531250,Apu,Amazonian polar undivided unit,130272.5156250,7,2005395.642578125000000
23325878.735440276563168,1839820335486.033691406250000,lApc,Late Amazonian polar cap unit,596893.1875000,28,700535.492187500000000
